user_id,signup_date,country,persona,acquisition_channel
U24379,2024-01-03,USA,professional,email
U24380,2024-02-21,India,professional,referral
U24381,2024-01-20,USA,student,organic
U24382,2024-01-10,UK,student,paid_ads
U24383,2024-02-25,USA,hobbyist,email
U24384,2024-02-27,USA,team,referral
U24385,2024-02-27,USA,student,email
U24386,2024-01-22,India,student,organic
U24387,2024-02-17,UK,student,organic
U24388,2024-01-03,USA,hobbyist,organic
U24389,2024-01-11,India,team,referral
U24390,2024-01-25,India,hobbyist,organic
U24391,2024-02-11,India,student,email
U24392,2024-02-17,India,student,email
U24393,2024-01-08,UK,professional,paid_ads
U24394,2024-01-09,UK,team,organic
U24395,2024-01-15,India,student,email
U24396,2024-02-01,Germany,professional,paid_ads
U24397,2024-02-22,UK,hobbyist,paid_ads
U24398,2024-01-03,UK,hobbyist,referral
U24399,2024-01-04,India,student,email
U24400,2024-01-30,UK,professional,referral
U24401,2024-01-13,UK,team,paid_ads
U24402,2024-02-13,India,professional,paid_ads
U24403,2024-01-21,UK,hobbyist,paid_ads
U24404,2024-02-10,UK,team,email
U24405,2024-02-26,UK,student,paid_ads
U24406,2024-02-15,Germany,hobbyist,email
U24407,2024-01-19,USA,student,paid_ads
U24408,2024-02-08,India,professional,organic
U24409,2024-02-17,USA,student,email
U24410,2024-01-22,India,hobbyist,organic
U24411,2024-01-20,India,student,email
U24412,2024-02-06,India,hobbyist,organic
U24413,2024-01-31,USA,professional,organic
U24414,2024-01-10,India,hobbyist,organic
U24415,2024-01-18,UK,student,referral
U24416,2024-02-12,USA,student,referral
U24417,2024-02-08,USA,professional,organic
U24418,2024-02-15,USA,team,organic
U24419,2024-01-20,UK,student,organic
U24420,2024-01-18,USA,student,organic
U24421,2024-01-11,India,student,paid_ads
U24422,2024-01-22,UK,professional,organic
U24423,2024-02-28,UK,student,email
U24424,2024-02-13,Germany,hobbyist,organic
U24425,2024-01-18,UK,student,organic
U24426,2024-02-27,USA,professional,paid_ads
U24427,2024-02-03,USA,student,paid_ads
U24428,2024-01-23,USA,student,email
U24429,2024-01-01,USA,student,paid_ads
U24430,2024-02-24,India,hobbyist,organic
U24431,2024-01-10,USA,professional,referral
U24432,2024-02-22,USA,student,organic
U24433,2024-01-01,UK,professional,organic
U24434,2024-02-07,USA,team,email
U24435,2024-02-08,Germany,professional,paid_ads
U24436,2024-02-18,India,student,paid_ads
U24437,2024-01-09,UK,team,organic
U24438,2024-01-31,UK,student,organic
U24439,2024-01-07,India,hobbyist,paid_ads
U24440,2024-01-17,UK,hobbyist,organic
U24441,2024-02-04,UK,student,paid_ads
U24442,2024-02-17,India,student,organic
U24443,2024-02-06,USA,student,referral
U24444,2024-02-21,Germany,student,paid_ads
U24445,2024-01-18,USA,professional,organic
U24446,2024-02-02,USA,professional,organic
U24447,2024-01-04,Germany,team,email
U24448,2024-01-23,India,professional,organic
U24449,2024-01-11,USA,student,paid_ads
U24450,2024-02-21,Germany,student,email
U24451,2024-01-09,UK,hobbyist,organic
U24452,2024-01-30,India,team,paid_ads
U24453,2024-01-08,Germany,professional,organic
U24454,2024-02-09,USA,professional,organic
U24455,2024-01-05,Germany,student,referral
U24456,2024-01-12,India,student,email
U24457,2024-01-01,India,professional,organic
U24458,2024-01-15,India,team,email
U24459,2024-01-25,India,team,paid_ads
U24460,2024-01-18,India,student,organic
U24461,2024-02-07,Germany,hobbyist,paid_ads
U24462,2024-02-11,USA,professional,paid_ads
U24463,2024-02-15,India,professional,email
U24464,2024-02-22,USA,professional,referral
U24465,2024-01-26,USA,hobbyist,organic
U24466,2024-02-09,Germany,hobbyist,organic
U24467,2024-02-28,USA,hobbyist,organic
U24468,2024-01-03,India,team,organic
U24469,2024-02-23,Germany,team,organic
U24470,2024-01-22,India,student,organic
U24471,2024-01-26,USA,hobbyist,referral
U24472,2024-01-19,USA,professional,paid_ads
U24473,2024-02-13,India,professional,paid_ads
U24474,2024-02-13,Germany,team,referral
U24475,2024-02-16,USA,hobbyist,organic
U24476,2024-02-29,India,student,referral
U24477,2024-02-08,India,team,organic
U24478,2024-02-28,USA,professional,email
U24479,2024-02-05,USA,student,paid_ads
U24480,2024-01-21,USA,team,organic
U24481,2024-02-10,USA,hobbyist,email
U24482,2024-02-23,USA,student,organic
U24483,2024-02-17,India,team,paid_ads
U24484,2024-01-26,India,hobbyist,paid_ads
U24485,2024-01-13,India,student,paid_ads
U24486,2024-02-05,USA,professional,email
U24487,2024-01-24,India,student,organic
U24488,2024-02-10,UK,professional,paid_ads
U24489,2024-01-26,USA,hobbyist,email
U24490,2024-01-21,USA,student,organic
U24491,2024-01-18,USA,student,email
U24492,2024-01-15,India,professional,organic
U24493,2024-01-15,India,professional,organic
U24494,2024-01-06,USA,hobbyist,organic
U24495,2024-02-12,USA,hobbyist,paid_ads
U24496,2024-01-31,USA,hobbyist,paid_ads
U24497,2024-01-28,UK,student,paid_ads
U24498,2024-01-08,USA,professional,organic
U24499,2024-01-29,USA,professional,paid_ads
U24500,2024-01-21,USA,professional,organic
U24501,2024-01-17,UK,hobbyist,paid_ads
U24502,2024-02-25,USA,team,organic
U24503,2024-02-26,USA,professional,referral
U24504,2024-02-18,Germany,professional,organic
U24505,2024-01-24,India,hobbyist,organic
U24506,2024-02-27,UK,student,organic
U24507,2024-02-29,India,student,paid_ads
U24508,2024-02-19,Germany,professional,organic
U24509,2024-02-05,India,student,referral
U24510,2024-01-31,USA,hobbyist,referral
U24511,2024-02-16,India,professional,organic
U24512,2024-02-03,UK,student,paid_ads
U24513,2024-01-02,Germany,professional,paid_ads
U24514,2024-02-11,India,hobbyist,paid_ads
U24515,2024-01-03,UK,hobbyist,organic
U24516,2024-01-30,UK,student,referral
U24517,2024-01-08,UK,student,referral
U24518,2024-02-21,India,student,paid_ads
U24519,2024-01-07,USA,hobbyist,paid_ads
U24520,2024-01-12,USA,professional,paid_ads
U24521,2024-02-27,UK,hobbyist,email
U24522,2024-01-19,UK,hobbyist,email
U24523,2024-01-26,UK,hobbyist,email
U24524,2024-01-28,USA,student,paid_ads
U24525,2024-01-15,USA,professional,email
U24526,2024-01-14,USA,professional,email
U24527,2024-02-17,UK,student,organic
U24528,2024-02-28,India,hobbyist,email
U24529,2024-01-14,India,student,paid_ads
U24530,2024-01-03,USA,student,organic
U24531,2024-02-19,USA,hobbyist,organic
U24532,2024-01-29,UK,student,paid_ads
U24533,2024-02-29,UK,student,organic
U24534,2024-02-23,USA,student,organic
U24535,2024-01-06,UK,student,paid_ads
U24536,2024-02-18,USA,student,organic
U24537,2024-01-23,UK,team,organic
U24538,2024-01-28,USA,professional,paid_ads
U24539,2024-01-14,USA,team,paid_ads
U24540,2024-01-14,UK,team,organic
U24541,2024-01-20,USA,team,email
U24542,2024-01-13,USA,hobbyist,paid_ads
U24543,2024-01-27,USA,hobbyist,paid_ads
U24544,2024-02-29,Germany,team,paid_ads
U24545,2024-02-04,India,student,organic
U24546,2024-02-14,USA,hobbyist,organic
U24547,2024-02-25,India,student,organic
U24548,2024-01-02,India,hobbyist,email
U24549,2024-02-10,India,hobbyist,email
U24550,2024-02-14,India,professional,email
U24551,2024-02-09,USA,student,email
U24552,2024-02-17,USA,professional,organic
U24553,2024-01-24,USA,professional,paid_ads
U24554,2024-01-29,Germany,hobbyist,referral
U24555,2024-01-03,UK,team,paid_ads
U24556,2024-02-14,USA,hobbyist,organic
U24557,2024-01-04,UK,hobbyist,organic
U24558,2024-02-19,UK,team,paid_ads
U24559,2024-01-02,India,student,paid_ads
U24560,2024-01-20,UK,student,referral
U24561,2024-02-23,India,team,organic
U24562,2024-02-22,UK,team,paid_ads
U24563,2024-01-15,UK,hobbyist,paid_ads
U24564,2024-02-18,India,student,paid_ads
U24565,2024-02-01,India,hobbyist,paid_ads
U24566,2024-02-11,USA,hobbyist,email
U24567,2024-01-01,India,student,paid_ads
U24568,2024-02-07,USA,student,organic
U24569,2024-02-04,USA,team,paid_ads
U24570,2024-02-20,India,team,organic
U24571,2024-01-07,India,hobbyist,paid_ads
U24572,2024-02-14,Germany,hobbyist,organic
U24573,2024-01-13,USA,hobbyist,organic
U24574,2024-02-18,USA,student,organic
U24575,2024-01-01,India,professional,paid_ads
U24576,2024-01-14,UK,team,organic
U24577,2024-01-29,USA,hobbyist,paid_ads
U24578,2024-02-27,USA,student,paid_ads
U24579,2024-01-03,India,professional,email
U24580,2024-02-15,USA,student,paid_ads
U24581,2024-01-24,India,hobbyist,organic
U24582,2024-01-01,UK,team,organic
U24583,2024-02-17,USA,student,referral
U24584,2024-01-10,USA,professional,organic
U24585,2024-01-13,India,hobbyist,organic
U24586,2024-02-05,UK,student,referral
U24587,2024-01-09,India,hobbyist,email
U24588,2024-01-14,UK,student,paid_ads
U24589,2024-02-05,India,student,paid_ads
U24590,2024-01-10,USA,team,organic
U24591,2024-02-09,USA,hobbyist,paid_ads
U24592,2024-01-23,USA,student,organic
U24593,2024-02-04,UK,hobbyist,paid_ads
U24594,2024-02-24,USA,student,organic
U24595,2024-01-07,India,student,organic
U24596,2024-02-11,India,student,paid_ads
U24597,2024-02-04,USA,team,paid_ads
U24598,2024-01-02,UK,team,referral
U24599,2024-01-15,India,professional,organic
U24600,2024-01-09,USA,professional,paid_ads
U24601,2024-02-16,USA,student,paid_ads
U24602,2024-01-17,USA,student,referral
U24603,2024-02-08,USA,professional,organic
U24604,2024-02-21,USA,team,organic
U24605,2024-01-18,UK,professional,organic
U24606,2024-01-15,Germany,hobbyist,organic
U24607,2024-01-18,India,student,paid_ads
U24608,2024-01-24,UK,student,organic
U24609,2024-01-23,USA,professional,paid_ads
U24610,2024-01-12,Germany,student,organic
U24611,2024-01-23,UK,student,email
U24612,2024-01-21,India,student,paid_ads
U24613,2024-01-26,USA,student,paid_ads
U24614,2024-01-08,USA,professional,organic
U24615,2024-01-30,Germany,hobbyist,referral
U24616,2024-02-03,UK,student,email
U24617,2024-01-02,USA,hobbyist,paid_ads
U24618,2024-01-05,India,professional,email
U24619,2024-01-31,India,student,paid_ads
U24620,2024-02-02,India,student,organic
U24621,2024-02-23,India,team,organic
U24622,2024-01-04,India,hobbyist,referral
U24623,2024-01-06,UK,professional,paid_ads
U24624,2024-01-23,UK,professional,organic
U24625,2024-02-14,Germany,hobbyist,organic
U24626,2024-01-19,USA,student,referral
U24627,2024-02-12,USA,professional,organic
U24628,2024-02-14,India,student,organic
U24629,2024-01-08,UK,professional,organic
U24630,2024-02-08,USA,hobbyist,paid_ads
U24631,2024-01-13,Germany,professional,email
U24632,2024-01-01,UK,student,paid_ads
U24633,2024-01-06,India,professional,referral
U24634,2024-01-07,UK,professional,paid_ads
U24635,2024-02-17,India,student,paid_ads
U24636,2024-01-27,USA,student,email
U24637,2024-01-15,USA,student,paid_ads
U24638,2024-02-21,USA,hobbyist,email
U24639,2024-02-03,UK,student,organic
U24640,2024-02-27,USA,hobbyist,organic
U24641,2024-02-26,Germany,hobbyist,organic
U24642,2024-01-23,UK,student,organic
U24643,2024-02-17,India,professional,email
U24644,2024-02-18,UK,student,paid_ads
U24645,2024-01-24,USA,student,email
U24646,2024-01-15,USA,student,paid_ads
U24647,2024-02-04,UK,student,paid_ads
U24648,2024-01-04,Germany,team,organic
U24649,2024-02-13,USA,student,email
U24650,2024-02-06,USA,professional,email
U24651,2024-01-17,UK,team,paid_ads
U24652,2024-01-31,USA,professional,paid_ads
U24653,2024-02-07,India,student,organic
U24654,2024-01-10,USA,team,organic
U24655,2024-02-23,India,hobbyist,paid_ads
U24656,2024-02-19,India,hobbyist,email
U24657,2024-01-27,USA,hobbyist,email
U24658,2024-02-11,USA,hobbyist,organic
U24659,2024-01-06,India,hobbyist,organic
U24660,2024-02-25,USA,professional,email
U24661,2024-01-06,Germany,student,paid_ads
U24662,2024-02-21,USA,professional,paid_ads
U24663,2024-01-15,UK,student,email
U24664,2024-01-04,USA,student,paid_ads
U24665,2024-02-26,Germany,team,organic
U24666,2024-02-17,USA,hobbyist,organic
U24667,2024-02-23,UK,hobbyist,organic
U24668,2024-02-25,Germany,professional,organic
U24669,2024-02-09,Germany,student,organic
U24670,2024-01-07,USA,hobbyist,organic
U24671,2024-02-20,USA,student,referral
U24672,2024-02-27,USA,student,referral
U24673,2024-02-18,USA,hobbyist,organic
U24674,2024-02-22,India,hobbyist,organic
U24675,2024-02-14,USA,student,organic
U24676,2024-02-16,India,student,email
U24677,2024-01-26,USA,hobbyist,organic
U24678,2024-02-27,India,hobbyist,organic
U24679,2024-01-31,UK,professional,organic
U24680,2024-01-02,USA,hobbyist,organic
U24681,2024-01-28,India,hobbyist,paid_ads
U24682,2024-02-11,UK,hobbyist,paid_ads
U24683,2024-01-13,UK,student,paid_ads
U24684,2024-01-18,Germany,hobbyist,organic
U24685,2024-01-30,India,student,organic
U24686,2024-02-24,UK,professional,paid_ads
U24687,2024-01-11,USA,hobbyist,paid_ads
U24688,2024-01-13,USA,professional,paid_ads
U24689,2024-02-20,UK,professional,organic
U24690,2024-01-24,USA,professional,referral
U24691,2024-02-26,USA,student,paid_ads
U24692,2024-01-29,India,hobbyist,email
U24693,2024-02-25,India,team,organic
U24694,2024-02-23,USA,student,email
U24695,2024-01-05,USA,hobbyist,email
U24696,2024-02-04,USA,hobbyist,email
U24697,2024-01-19,UK,hobbyist,organic
U24698,2024-02-24,Germany,hobbyist,paid_ads
U24699,2024-01-13,USA,hobbyist,paid_ads
U24700,2024-01-05,USA,hobbyist,organic
U24701,2024-02-13,UK,hobbyist,email
U24702,2024-01-14,USA,team,paid_ads
U24703,2024-02-07,UK,student,organic
U24704,2024-01-22,USA,hobbyist,paid_ads
U24705,2024-01-09,UK,hobbyist,organic
U24706,2024-02-18,India,student,organic
U24707,2024-02-09,Germany,student,paid_ads
U24708,2024-01-26,USA,student,organic
U24709,2024-02-14,USA,hobbyist,referral
U24710,2024-01-05,India,student,paid_ads
U24711,2024-01-29,Germany,team,referral
U24712,2024-02-23,USA,student,organic
U24713,2024-01-22,USA,hobbyist,paid_ads
U24714,2024-02-18,UK,student,paid_ads
U24715,2024-01-03,India,team,referral
U24716,2024-01-28,India,professional,paid_ads
U24717,2024-02-07,India,hobbyist,organic
U24718,2024-01-14,USA,student,email
U24719,2024-02-16,Germany,student,paid_ads
U24720,2024-01-14,USA,hobbyist,email
U24721,2024-02-12,USA,professional,referral
U24722,2024-01-11,India,hobbyist,organic
U24723,2024-01-09,USA,hobbyist,email
U24724,2024-02-07,USA,student,organic
U24725,2024-02-16,India,student,email
U24726,2024-02-13,UK,hobbyist,organic
U24727,2024-01-06,UK,professional,paid_ads
U24728,2024-01-01,India,student,referral
U24729,2024-01-25,India,team,organic
U24730,2024-01-16,India,hobbyist,paid_ads
U24731,2024-02-21,UK,professional,organic
U24732,2024-01-15,USA,student,organic
U24733,2024-02-03,USA,team,organic
U24734,2024-01-17,India,hobbyist,email
U24735,2024-01-03,UK,professional,organic
U24736,2024-01-03,Germany,student,organic
U24737,2024-02-06,India,student,organic
U24738,2024-01-17,USA,team,organic
U24739,2024-02-24,UK,student,paid_ads
U24740,2024-02-18,India,professional,organic
U24741,2024-02-21,India,hobbyist,paid_ads
U24742,2024-02-07,USA,professional,email
U24743,2024-01-01,India,team,email
U24744,2024-01-07,India,student,paid_ads
U24745,2024-01-26,USA,hobbyist,organic
U24746,2024-02-16,USA,hobbyist,email
U24747,2024-02-08,Germany,team,paid_ads
U24748,2024-01-19,India,student,referral
U24749,2024-02-21,India,team,organic
U24750,2024-02-23,India,hobbyist,paid_ads
U24751,2024-01-30,USA,team,organic
U24752,2024-02-12,USA,student,referral
U24753,2024-02-24,India,team,organic
U24754,2024-01-14,India,student,paid_ads
U24755,2024-01-13,India,student,organic
U24756,2024-01-20,India,hobbyist,paid_ads
U24757,2024-01-26,USA,professional,paid_ads
U24758,2024-01-27,USA,hobbyist,organic
U24759,2024-01-25,USA,team,paid_ads
U24760,2024-01-09,USA,hobbyist,paid_ads
U24761,2024-02-10,UK,professional,organic
U24762,2024-02-17,Germany,student,paid_ads
U24763,2024-01-12,USA,team,organic
U24764,2024-01-10,Germany,hobbyist,organic
U24765,2024-01-06,India,hobbyist,organic
U24766,2024-02-19,USA,professional,organic
U24767,2024-02-03,India,student,paid_ads
U24768,2024-02-28,UK,student,paid_ads
U24769,2024-02-21,UK,team,referral
U24770,2024-02-10,UK,student,paid_ads
U24771,2024-01-19,UK,student,paid_ads
U24772,2024-01-06,India,hobbyist,referral
U24773,2024-01-02,USA,student,organic
U24774,2024-01-15,USA,student,email
U24775,2024-01-17,USA,student,organic
U24776,2024-01-16,UK,hobbyist,paid_ads
U24777,2024-01-28,UK,student,organic
U24778,2024-01-21,UK,student,organic
U24779,2024-01-08,USA,hobbyist,organic
U24780,2024-01-10,India,professional,email
U24781,2024-01-10,UK,student,paid_ads
U24782,2024-02-19,India,hobbyist,organic
U24783,2024-01-10,India,professional,organic
U24784,2024-01-09,India,professional,paid_ads
U24785,2024-01-28,India,student,email
U24786,2024-01-24,USA,team,organic
U24787,2024-01-19,Germany,student,email
U24788,2024-02-02,UK,professional,paid_ads
U24789,2024-01-04,UK,professional,email
U24790,2024-02-25,UK,student,paid_ads
U24791,2024-01-03,UK,hobbyist,paid_ads
U24792,2024-02-11,USA,professional,paid_ads
U24793,2024-01-12,India,team,organic
U24794,2024-01-18,India,hobbyist,referral
U24795,2024-01-23,USA,hobbyist,referral
U24796,2024-01-20,USA,professional,paid_ads
U24797,2024-01-06,USA,hobbyist,paid_ads
U24798,2024-02-22,India,hobbyist,organic
U24799,2024-02-03,USA,professional,paid_ads
U24800,2024-02-11,USA,professional,referral
U24801,2024-01-02,India,student,organic
U24802,2024-01-30,USA,team,organic
U24803,2024-01-09,India,hobbyist,organic
U24804,2024-01-27,USA,student,organic
U24805,2024-02-11,UK,team,organic
U24806,2024-02-03,USA,student,organic
U24807,2024-02-09,UK,professional,organic
U24808,2024-01-24,UK,professional,paid_ads
U24809,2024-02-18,Germany,student,email
U24810,2024-01-17,USA,hobbyist,paid_ads
U24811,2024-01-29,UK,hobbyist,referral
U24812,2024-02-05,India,team,organic
U24813,2024-02-19,USA,hobbyist,email
U24814,2024-01-12,UK,team,organic
U24815,2024-01-31,USA,student,paid_ads
U24816,2024-02-18,UK,professional,paid_ads
U24817,2024-01-09,India,student,email
U24818,2024-01-19,USA,hobbyist,email
U24819,2024-02-15,India,hobbyist,organic
U24820,2024-02-15,USA,team,organic
U24821,2024-01-17,India,student,email
U24822,2024-01-02,USA,professional,organic
U24823,2024-02-09,Germany,student,email
U24824,2024-01-05,USA,professional,organic
U24825,2024-02-28,UK,student,organic
U24826,2024-02-08,UK,hobbyist,organic
U24827,2024-02-23,India,hobbyist,email
U24828,2024-02-17,USA,team,organic
U24829,2024-01-16,India,student,referral
U24830,2024-01-17,India,student,organic
U24831,2024-02-23,India,student,paid_ads
U24832,2024-01-27,India,hobbyist,referral
U24833,2024-01-07,USA,hobbyist,paid_ads
U24834,2024-02-21,USA,professional,paid_ads
